shipping_key,shipping_type,delivery_days,order_status
37819,Standard,25,delivered
37820,Standard,29,delivered
37821,Standard,41,delivered
37822,Standard,34,delivered
37823,Standard,26,delivered
37824,Standard,25,delivered
37825,Standard,11,delivered
37826,Standard,31,delivered
37827,Standard,22,delivered
37828,Standard,25,delivered
37829,Standard,32,delivered
37830,Standard,40,delivered
37831,Standard,24,delivered
37832,Standard,24,delivered
37833,Standard,21,delivered
37834,Standard,22,delivered
37835,Standard,29,delivered
37836,Standard,28,delivered
37837,Standard,9,delivered
37838,Standard,26,delivered
37839,Standard,20,delivered
37840,Standard,20,delivered
37841,Standard,22,delivered
37842,Standard,23,delivered
37843,Standard,26,delivered
37844,Standard,25,delivered
37845,Standard,42,delivered
37846,Standard,2,delivered
37847,Standard,25,delivered
37848,Standard,35,delivered
37849,Standard,12,delivered
37850,Standard,18,delivered
37851,Standard,21,delivered
37852,Standard,24,delivered
37853,Standard,41,delivered
37854,Standard,17,delivered
37855,Standard,21,delivered
37856,Standard,17,delivered
37857,Standard,26,delivered
37858,Standard,25,delivered
37859,Standard,32,delivered
37860,Standard,47,delivered
37861,Standard,25,delivered
37862,Standard,29,delivered
37863,Standard,9,delivered
37864,Standard,26,delivered
37865,Standard,24,delivered
37866,Standard,26,delivered
37867,Standard,28,delivered
37868,Standard,25,delivered
37869,Standard,29,delivered
37870,Standard,11,delivered
37871,Standard,32,delivered
37872,Standard,23,delivered
37873,Standard,17,delivered
37874,Standard,30,delivered
37875,Standard,33,delivered
37876,Standard,25,delivered
37877,Standard,21,delivered
37878,Standard,30,delivered
37879,Express,26,delivered
37880,Standard,10,delivered
37881,Standard,34,delivered
37882,Standard,33,delivered
37883,Standard,31,delivered
37884,Standard,34,delivered
37885,Standard,19,delivered
37886,Standard,19,delivered
37887,Standard,26,delivered
37888,Standard,24,delivered
37889,Express,31,delivered
37890,Standard,19,delivered
37891,Standard,22,delivered
37892,Standard,17,delivered
37893,Standard,34,delivered
37894,Standard,12,delivered
37895,Standard,23,delivered
37896,Standard,22,delivered
37897,Standard,25,delivered
37898,Standard,44,delivered
37899,Standard,25,delivered
37900,Standard,23,delivered
37901,Standard,14,delivered
37902,Standard,17,delivered
37903,Standard,28,delivered
37904,Standard,25,delivered
37905,Standard,25,delivered
37906,Standard,25,delivered
37907,Standard,35,delivered
37908,Standard,20,delivered
37909,Express,19,delivered
37910,Standard,25,delivered
37911,Standard,13,delivered
37912,Standard,14,delivered
37913,Standard,18,delivered
37914,Standard,23,delivered
37915,Standard,23,delivered
37916,Standard,17,delivered
37917,Standard,20,delivered
37918,Standard,30,delivered
37919,Standard,16,delivered
37920,Standard,18,delivered
37921,Standard,25,delivered
37922,Standard,18,delivered
37923,Standard,19,delivered
37924,Standard,23,delivered
37925,Standard,30,delivered
37926,Standard,37,delivered
37927,Standard,18,delivered
37928,Standard,25,delivered
37929,Standard,22,delivered
37930,Standard,30,delivered
37931,Standard,20,delivered
37932,Standard,17,delivered
37933,Standard,24,delivered
37934,Standard,25,delivered
37935,Standard,12,delivered
37936,Standard,17,delivered
37937,Standard,11,delivered
37938,Standard,23,delivered
37939,Standard,24,delivered
37940,Standard,26,delivered
37941,Standard,21,delivered
37942,Standard,24,delivered
37943,Standard,50,delivered
37944,Standard,13,delivered
37945,Standard,16,delivered
37946,Standard,28,delivered
37947,Standard,30,delivered
37948,Standard,22,delivered
37949,Standard,26,shipped
37950,Express,24,delivered
37951,Standard,19,delivered
37952,Standard,24,delivered
37953,Standard,28,delivered
37954,Standard,23,delivered
37955,Standard,16,delivered
37956,Standard,21,delivered
37957,Express,10,delivered
37958,Standard,15,delivered
37959,Standard,25,delivered
37960,Standard,7,delivered
37961,Standard,21,delivered
37962,Standard,32,delivered
37963,Standard,23,delivered
37964,Standard,22,delivered
37965,Express,24,delivered
37966,Standard,15,delivered
37967,Standard,28,delivered
37968,Standard,32,delivered
37969,Standard,28,delivered
37970,Standard,19,delivered
37971,Standard,18,delivered
37972,Standard,27,delivered
37973,Standard,27,delivered
37974,Standard,35,delivered
37975,Standard,33,delivered
37976,Standard,38,delivered
37977,Standard,24,delivered
37978,Standard,22,delivered
37979,Standard,31,invoiced
37980,Standard,17,delivered
37981,Standard,18,delivered
37982,Standard,30,delivered
37983,Standard,35,delivered
37984,Standard,17,delivered
37985,Standard,6,delivered
37986,Standard,15,delivered
37987,Standard,9,delivered
37988,Standard,26,delivered
37989,Standard,20,delivered
37990,Standard,26,delivered
37991,Standard,12,delivered
37992,Standard,19,delivered
37993,Standard,8,delivered
37994,Standard,29,delivered
37995,Standard,22,delivered
37996,Standard,28,delivered
37997,Standard,21,delivered
37998,Standard,23,delivered
37999,Standard,23,delivered
38000,Standard,19,delivered
38001,Standard,33,delivered
38002,Express,32,delivered
38003,Standard,25,delivered
38004,Standard,26,delivered
38005,Standard,19,delivered
38006,Standard,39,delivered
38007,Standard,18,delivered
38008,Standard,13,delivered
38009,Standard,22,delivered
38010,Standard,23,delivered
38011,Express,21,delivered
38012,Standard,30,delivered
38013,Standard,31,delivered
38014,Standard,20,delivered
38015,Standard,28,delivered
38016,Standard,24,delivered
38017,Standard,13,delivered
38018,Standard,21,delivered
38019,Express,13,delivered
38020,Standard,19,delivered
38021,Standard,19,delivered
38022,Standard,22,delivered
38023,Standard,24,delivered
38024,Standard,15,delivered
38025,Standard,23,delivered
38026,Standard,27,delivered
38027,Standard,17,delivered
38028,Standard,31,delivered
38029,Standard,22,delivered
38030,Standard,33,delivered
38031,Express,20,delivered
38032,Standard,12,delivered
38033,Standard,23,delivered
38034,Standard,28,delivered
38035,Standard,24,delivered
38036,Standard,14,delivered
38037,Standard,24,delivered
38038,Standard,23,delivered
38039,Standard,25,delivered
38040,Standard,9,delivered
38041,Standard,9,delivered
38042,Standard,33,delivered
38043,Standard,24,delivered
38044,Standard,28,delivered
38045,Standard,12,delivered
38046,Standard,13,delivered
38047,Express,23,delivered
38048,Standard,25,delivered
38049,Standard,19,delivered
38050,Standard,15,delivered
38051,Standard,34,delivered
38052,Standard,30,delivered
38053,Standard,29,delivered
38054,Standard,19,delivered
38055,Standard,21,delivered
38056,Standard,10,delivered
38057,Standard,18,delivered
38058,Standard,35,delivered
38059,Standard,34,delivered
38060,Standard,33,delivered
38061,Standard,34,delivered
38062,Standard,21,delivered
38063,Standard,16,delivered
38064,Standard,4,delivered
38065,Standard,21,delivered
38066,Standard,17,delivered
38067,Standard,25,invoiced
38068,Standard,13,delivered
38069,Standard,20,delivered
38070,Standard,13,delivered
38071,Standard,27,delivered
38072,Standard,31,delivered
38073,Standard,34,delivered
38074,Standard,39,delivered
38075,Standard,35,delivered
38076,Standard,24,delivered
38077,Standard,20,delivered
38078,Standard,39,delivered
38079,Standard,34,delivered
38080,Standard,33,delivered
38081,Standard,23,delivered
38082,Standard,22,delivered
38083,Standard,32,delivered
38084,Standard,19,delivered
38085,Standard,44,delivered
38086,Standard,20,delivered
38087,Standard,21,delivered
38088,Standard,22,delivered
38089,Standard,32,delivered
38090,Standard,9,delivered
38091,Standard,33,delivered
38092,Standard,35,delivered
38093,Express,32,delivered
38094,Standard,29,delivered
38095,Standard,15,delivered
38096,Standard,34,delivered
38097,Standard,25,delivered
38098,Standard,20,delivered
38099,Standard,32,delivered
38100,Standard,12,delivered
38101,Standard,13,delivered
38102,Express,17,delivered
38103,Standard,32,shipped
38104,Standard,32,unavailable
38105,Standard,30,delivered
38106,Standard,22,delivered
38107,Standard,17,delivered
38108,Standard,26,delivered
38109,Standard,20,delivered
38110,Standard,9,delivered
38111,Standard,26,delivered
38112,Standard,9,delivered
38113,Standard,19,delivered
38114,Standard,17,delivered
38115,Standard,19,delivered
38116,Standard,30,unavailable
38117,Standard,24,delivered
38118,Standard,28,delivered
38119,Express,16,delivered
38120,Standard,21,delivered
38121,Standard,16,delivered
38122,Standard,30,delivered
38123,Standard,20,delivered
38124,Standard,21,delivered
38125,Standard,25,delivered
38126,Standard,31,delivered
38127,Standard,20,delivered
38128,Standard,26,delivered
38129,Standard,23,delivered
38130,Express,48,delivered
38131,Standard,27,delivered
38132,Standard,12,delivered
38133,Standard,26,delivered
38134,Standard,33,delivered
38135,Standard,23,delivered
38136,Standard,24,delivered
38137,Standard,21,delivered
38138,Standard,28,delivered
38139,Standard,38,delivered
38140,Standard,17,delivered
38141,Standard,21,delivered
38142,Standard,29,delivered
38143,Standard,29,delivered
38144,Standard,30,delivered
38145,Standard,23,delivered
38146,Standard,40,delivered
38147,Standard,19,delivered
38148,Standard,20,delivered
38149,Standard,5,delivered
38150,Standard,9,delivered
38151,Standard,13,delivered
38152,Standard,32,delivered
38153,Standard,30,delivered
38154,Standard,21,delivered
38155,Standard,10,delivered
38156,Standard,25,delivered
38157,Standard,30,delivered
38158,Standard,17,delivered
38159,Standard,18,delivered
38160,Standard,17,delivered
38161,Standard,27,unavailable
38162,Standard,24,delivered
38163,Standard,27,delivered
38164,Standard,20,delivered
38165,Standard,19,delivered
38166,Standard,14,delivered
38167,Standard,22,delivered
38168,Standard,21,delivered
38169,Standard,22,delivered
38170,Standard,36,delivered
38171,Standard,14,delivered
38172,Standard,15,delivered
38173,Standard,37,delivered
38174,Standard,20,delivered
38175,Standard,23,delivered
38176,Standard,21,delivered
38177,Standard,52,delivered
38178,Standard,19,delivered
38179,Standard,12,delivered
38180,Standard,41,delivered
38181,Standard,22,delivered
38182,Standard,14,delivered
38183,Standard,12,delivered
38184,Express,30,delivered
38185,Standard,22,delivered
38186,Standard,7,delivered
38187,Standard,30,delivered
38188,Standard,29,delivered
38189,Standard,43,delivered
38190,Standard,72,delivered
38191,Standard,12,delivered
38192,Standard,23,delivered
38193,Standard,13,delivered
38194,Standard,21,delivered
38195,Standard,28,delivered
38196,Standard,32,delivered
38197,Standard,23,delivered
38198,Standard,23,delivered
38199,Standard,18,delivered
38200,Standard,33,delivered
38201,Standard,16,delivered
38202,Express,19,delivered
38203,Standard,30,delivered
38204,Standard,20,delivered
38205,Standard,19,delivered
38206,Standard,25,delivered
38207,Standard,40,delivered
38208,Express,8,delivered
38209,Express,22,delivered
38210,Standard,9,shipped
38211,Standard,7,delivered
38212,Standard,27,delivered
38213,Standard,25,delivered
38214,Express,9,delivered
38215,Standard,20,delivered
38216,Standard,14,delivered
38217,Standard,42,delivered
38218,Standard,18,delivered
38219,Standard,25,delivered
38220,Standard,17,delivered
38221,Express,30,delivered
38222,Standard,19,delivered
38223,Standard,26,delivered
38224,Standard,22,delivered
38225,Standard,26,delivered
38226,Standard,25,delivered
38227,Standard,20,delivered
38228,Standard,11,delivered
38229,Standard,26,delivered
38230,Standard,12,delivered
38231,Standard,16,delivered
38232,Standard,15,delivered
38233,Standard,25,delivered
38234,Express,24,delivered
38235,Standard,37,delivered
38236,Standard,24,delivered
38237,Standard,21,delivered
38238,Standard,25,delivered
38239,Standard,22,delivered
38240,Standard,28,delivered
38241,Standard,17,delivered
38242,Standard,27,delivered
38243,Standard,33,delivered
38244,Standard,33,delivered
38245,Standard,23,delivered
38246,Standard,23,delivered
38247,Standard,21,delivered
38248,Standard,22,delivered
38249,Standard,20,delivered
38250,Standard,28,delivered
38251,Standard,12,delivered
38252,Standard,16,delivered
38253,Standard,18,delivered
38254,Express,28,delivered
38255,Standard,13,delivered
38256,Standard,37,delivered
38257,Standard,30,delivered
38258,Standard,23,delivered
38259,Standard,15,delivered
38260,Standard,17,delivered
38261,Standard,7,delivered
38262,Express,29,delivered
38263,Standard,12,delivered
38264,Standard,28,delivered
38265,Standard,24,delivered
38266,Standard,29,delivered
38267,Standard,41,delivered
38268,Standard,12,delivered
38269,Standard,30,delivered
38270,Standard,27,delivered
38271,Standard,24,delivered
38272,Standard,24,delivered
38273,Standard,19,delivered
38274,Standard,11,delivered
38275,Standard,12,delivered
38276,Standard,32,delivered
38277,Standard,17,delivered
38278,Standard,28,delivered
38279,Standard,16,delivered
38280,Standard,31,delivered
38281,Standard,27,delivered
38282,Standard,35,delivered
38283,Standard,17,delivered
38284,Standard,31,delivered
38285,Standard,37,delivered
38286,Standard,21,delivered
38287,Standard,24,delivered
38288,Standard,15,unavailable
38289,Standard,32,delivered
38290,Standard,7,delivered
38291,Standard,35,delivered
38292,Standard,40,canceled
38293,Standard,25,delivered
38294,Standard,24,delivered
38295,Standard,24,delivered
38296,Standard,74,delivered
38297,Standard,26,delivered
38298,Standard,22,delivered
38299,Standard,20,delivered
38300,Standard,25,delivered
38301,Standard,30,delivered
38302,Standard,19,delivered
38303,Standard,31,delivered
38304,Standard,14,delivered
38305,Standard,27,delivered
38306,Standard,38,delivered
38307,Standard,22,delivered
38308,Standard,26,delivered
38309,Standard,55,delivered
38310,Standard,29,delivered
38311,Standard,9,delivered
38312,Standard,26,delivered
38313,Standard,18,delivered
38314,Standard,47,delivered
38315,Standard,23,delivered
38316,Standard,27,delivered
38317,Standard,24,delivered
38318,Standard,23,delivered
38319,Standard,22,delivered
38320,Standard,23,delivered
38321,Standard,21,delivered
38322,Standard,20,delivered
38323,Standard,22,delivered
38324,Standard,18,delivered
38325,Standard,12,delivered
38326,Standard,3,delivered
38327,Standard,26,delivered
38328,Standard,21,delivered
38329,Express,22,delivered
38330,Standard,5,delivered
38331,Standard,32,delivered
38332,Standard,27,delivered
38333,Standard,10,delivered
38334,Standard,19,delivered
38335,Standard,29,delivered
38336,Standard,17,delivered
38337,Standard,29,delivered
38338,Standard,27,delivered
38339,Standard,18,delivered
38340,Standard,23,delivered
38341,Standard,28,delivered
38342,Standard,19,delivered
38343,Standard,18,delivered
38344,Standard,37,delivered
38345,Standard,22,delivered
38346,Standard,36,delivered
38347,Standard,22,delivered
38348,Standard,23,delivered
38349,Standard,23,delivered
38350,Standard,24,delivered
38351,Standard,25,delivered
38352,Standard,25,delivered
38353,Standard,3,delivered
